DATE_GMT,precipitation
1-Jan-11,0
2-Jan-11,0
3-Jan-11,0
4-Jan-11,0
5-Jan-11,0
6-Jan-11,0
7-Jan-11,0
8-Jan-11,0
9-Jan-11,0
10-Jan-11,0.088
11-Jan-11,0
12-Jan-11,3.894
13-Jan-11,0.948
14-Jan-11,0.079
15-Jan-11,0
16-Jan-11,0
17-Jan-11,0
18-Jan-11,1.446
19-Jan-11,0
20-Jan-11,0
21-Jan-11,0
22-Jan-11,0
23-Jan-11,0
24-Jan-11,0
25-Jan-11,0
26-Jan-11,0
27-Jan-11,0
28-Jan-11,0
29-Jan-11,0
30-Jan-11,0
31-Jan-11,0
1-Feb-11,0
2-Feb-11,0
3-Feb-11,0
4-Feb-11,0
5-Feb-11,0
6-Feb-11,0
7-Feb-11,0
8-Feb-11,0
9-Feb-11,0
10-Feb-11,0
11-Feb-11,0
12-Feb-11,0
13-Feb-11,0
14-Feb-11,0
15-Feb-11,0
16-Feb-11,0
17-Feb-11,0
18-Feb-11,0
19-Feb-11,0.494
20-Feb-11,2.465
21-Feb-11,0
22-Feb-11,0
23-Feb-11,0
24-Feb-11,0
25-Feb-11,0
26-Feb-11,0
27-Feb-11,0
28-Feb-11,2.582
1-Mar-11,7.981
2-Mar-11,0.62
3-Mar-11,2.045
4-Mar-11,0
5-Mar-11,9.416
6-Mar-11,0
7-Mar-11,0
8-Mar-11,0
9-Mar-11,0
10-Mar-11,0
11-Mar-11,0
12-Mar-11,11.381
13-Mar-11,0
14-Mar-11,0
15-Mar-11,0
16-Mar-11,0
17-Mar-11,0
18-Mar-11,0
19-Mar-11,0
20-Mar-11,0
21-Mar-11,19.71
22-Mar-11,9.882
23-Mar-11,18.436
24-Mar-11,6.451
25-Mar-11,0
26-Mar-11,0
27-Mar-11,0
28-Mar-11,0
29-Mar-11,0
30-Mar-11,0
31-Mar-11,0
1-Apr-11,12.258
2-Apr-11,1.624
3-Apr-11,12.258
4-Apr-11,0
5-Apr-11,0
6-Apr-11,0
7-Apr-11,0
8-Apr-11,0
9-Apr-11,0
10-Apr-11,0
11-Apr-11,0
12-Apr-11,0
13-Apr-11,0
14-Apr-11,0
15-Apr-11,0
16-Apr-11,0
17-Apr-11,0
18-Apr-11,9.085
19-Apr-11,7.5
20-Apr-11,0
21-Apr-11,0
22-Apr-11,0
23-Apr-11,22.51
24-Apr-11,0
25-Apr-11,2.539
26-Apr-11,0
27-Apr-11,0
28-Apr-11,7.642
29-Apr-11,1.953
30-Apr-11,0.362
1-May-11,0.417
2-May-11,16.708
3-May-11,0
4-May-11,14.012
5-May-11,3.678
6-May-11,6.345
7-May-11,5.047
8-May-11,3.781
9-May-11,10.895
10-May-11,0.924
11-May-11,4.068
12-May-11,11.6
13-May-11,5.167
14-May-11,7.733
15-May-11,7.733
16-May-11,3.955
17-May-11,3.955
18-May-11,7.909
19-May-11,2.765
20-May-11,0.491
21-May-11,0
22-May-11,0.836
23-May-11,0.589
24-May-11,0
25-May-11,17.003
26-May-11,2.364
27-May-11,9.223
28-May-11,9.918
29-May-11,11.267
30-May-11,0
31-May-11,3.756
1-Jun-11,3.964
2-Jun-11,0.575
3-Jun-11,4.705
4-Jun-11,8.964
5-Jun-11,10.143
6-Jun-11,12.871
7-Jun-11,6.208
8-Jun-11,9.499
9-Jun-11,9.572
10-Jun-11,6.348
11-Jun-11,14.086
12-Jun-11,11.06
13-Jun-11,7.396
14-Jun-11,0
15-Jun-11,7.043
16-Jun-11,0.573
17-Jun-11,7.559
18-Jun-11,11.99
19-Jun-11,0
20-Jun-11,0
21-Jun-11,7.267
22-Jun-11,3.353
23-Jun-11,7.148
24-Jun-11,0
25-Jun-11,0
26-Jun-11,0
27-Jun-11,4.849
28-Jun-11,3.177
29-Jun-11,10.571
30-Jun-11,12.075
1-Jul-11,11.266
2-Jul-11,0.233
3-Jul-11,0
4-Jul-11,10.501
5-Jul-11,6.494
6-Jul-11,3.285
7-Jul-11,10.521
8-Jul-11,4.32
9-Jul-11,1.865
10-Jul-11,8.678
11-Jul-11,6.735
12-Jul-11,6.99
13-Jul-11,6.555
14-Jul-11,10.037
15-Jul-11,2.352
16-Jul-11,0.442
17-Jul-11,0
18-Jul-11,4.233
19-Jul-11,3.763
20-Jul-11,7.256
21-Jul-11,7.08
22-Jul-11,5.08
23-Jul-11,2.452
24-Jul-11,8.669
25-Jul-11,2.806
26-Jul-11,11.413
27-Jul-11,9.338
28-Jul-11,17.12
29-Jul-11,3.768
30-Jul-11,8.645
31-Jul-11,0
1-Aug-11,0
2-Aug-11,0.541
3-Aug-11,1.882
4-Aug-11,0
5-Aug-11,8.775
6-Aug-11,5.783
7-Aug-11,1.236
8-Aug-11,2.566
9-Aug-11,4.227
10-Aug-11,0.11
11-Aug-11,0.146
12-Aug-11,3.497
13-Aug-11,4.74
14-Aug-11,8.34
15-Aug-11,6.098
16-Aug-11,3.519
17-Aug-11,4.565
18-Aug-11,10.82
19-Aug-11,1.028
20-Aug-11,0.226
21-Aug-11,0
22-Aug-11,11.129
23-Aug-11,8.665
24-Aug-11,7.826
25-Aug-11,6.257
26-Aug-11,13.422
27-Aug-11,6.734
28-Aug-11,0
29-Aug-11,2.239
30-Aug-11,0
31-Aug-11,6.41
1-Sep-11,9.462
2-Sep-11,7.969
3-Sep-11,1.855
4-Sep-11,1.609
5-Sep-11,7.279
6-Sep-11,14.173
7-Sep-11,10.415
8-Sep-11,4.724
9-Sep-11,13.16
10-Sep-11,1.484
11-Sep-11,0.842
12-Sep-11,6.172
13-Sep-11,2.609
14-Sep-11,18.62
15-Sep-11,5.996
16-Sep-11,2.327
17-Sep-11,0
18-Sep-11,13.08
19-Sep-11,12.498
20-Sep-11,22.288
21-Sep-11,30.1
22-Sep-11,29.118
23-Sep-11,17.258
24-Sep-11,0
25-Sep-11,15.05
26-Sep-11,0
27-Sep-11,4.935
28-Sep-11,14.984
29-Sep-11,0
30-Sep-11,0
1-Oct-11,2.935
2-Oct-11,14.558
3-Oct-11,27.619
4-Oct-11,14.045
5-Oct-11,0.423
6-Oct-11,6.026
7-Oct-11,4.819
8-Oct-11,24.104
9-Oct-11,3.036
10-Oct-11,0.655
11-Oct-11,1.154
12-Oct-11,18.895
13-Oct-11,16.165
14-Oct-11,14.668
15-Oct-11,27.603
16-Oct-11,4.84
17-Oct-11,14.805
18-Oct-11,4.338
19-Oct-11,5.853
20-Oct-11,1.073
21-Oct-11,2.411
22-Oct-11,9.007
23-Oct-11,25.268
24-Oct-11,0.734
25-Oct-11,4.033
26-Oct-11,11.083
27-Oct-11,7.855
28-Oct-11,5.812
29-Oct-11,0
30-Oct-11,0
31-Oct-11,0
1-Nov-11,0
2-Nov-11,0
3-Nov-11,0
4-Nov-11,0.439
5-Nov-11,28.7
6-Nov-11,19.382
7-Nov-11,13.273
8-Nov-11,8.584
9-Nov-11,0
10-Nov-11,0
11-Nov-11,0
12-Nov-11,0
13-Nov-11,0
14-Nov-11,0
15-Nov-11,0
16-Nov-11,11.487
17-Nov-11,5.626
18-Nov-11,17.113
19-Nov-11,4.464
20-Nov-11,0
21-Nov-11,0
22-Nov-11,0
23-Nov-11,0
24-Nov-11,0
25-Nov-11,0
26-Nov-11,0
27-Nov-11,0
28-Nov-11,0
29-Nov-11,0
30-Nov-11,0
1-Dec-11,0.152
2-Dec-11,0
3-Dec-11,5.308
4-Dec-11,2.375
5-Dec-11,0
6-Dec-11,0
7-Dec-11,18.554
8-Dec-11,0
9-Dec-11,0
10-Dec-11,0
11-Dec-11,0
12-Dec-11,5.07
13-Dec-11,5.565
14-Dec-11,0
15-Dec-11,5.677
16-Dec-11,0
17-Dec-11,0
18-Dec-11,0
19-Dec-11,0
20-Dec-11,0
21-Dec-11,0
22-Dec-11,0
23-Dec-11,0
24-Dec-11,0
25-Dec-11,0
26-Dec-11,0
27-Dec-11,0
28-Dec-11,0
29-Dec-11,0
30-Dec-11,6.271
31-Dec-11,0
1-Jan-12,0
2-Jan-12,0
3-Jan-12,0
4-Jan-12,0
5-Jan-12,0
6-Jan-12,0
7-Jan-12,0
8-Jan-12,0
9-Jan-12,0
10-Jan-12,0
11-Jan-12,0
12-Jan-12,0
13-Jan-12,0
14-Jan-12,0
15-Jan-12,0
16-Jan-12,4.011
17-Jan-12,4.011
18-Jan-12,0
19-Jan-12,0
20-Jan-12,0
21-Jan-12,0
22-Jan-12,0
23-Jan-12,0
24-Jan-12,0
25-Jan-12,0
26-Jan-12,0
27-Jan-12,0
28-Jan-12,2.62
29-Jan-12,3.311
30-Jan-12,0
31-Jan-12,0
1-Feb-12,2.575
2-Feb-12,0.05
3-Feb-12,0
4-Feb-12,0
5-Feb-12,0
6-Feb-12,0
7-Feb-12,0
8-Feb-12,0
9-Feb-12,0
10-Feb-12,0
11-Feb-12,0
12-Feb-12,0
13-Feb-12,0
14-Feb-12,0
15-Feb-12,0
16-Feb-12,0
17-Feb-12,20.114
18-Feb-12,0
19-Feb-12,0
20-Feb-12,0
21-Feb-12,0
22-Feb-12,0
23-Feb-12,0
24-Feb-12,0
25-Feb-12,0
26-Feb-12,0
27-Feb-12,0
28-Feb-12,0
29-Feb-12,0
1-Mar-12,7.781
2-Mar-12,0
3-Mar-12,0
4-Mar-12,7.781
5-Mar-12,0
6-Mar-12,0
7-Mar-12,0
8-Mar-12,7.159
9-Mar-12,0
10-Mar-12,0
11-Mar-12,0
12-Mar-12,0
13-Mar-12,0
14-Mar-12,0
15-Mar-12,19.094
16-Mar-12,0
17-Mar-12,0
18-Mar-12,0
19-Mar-12,0
20-Mar-12,5.491
21-Mar-12,4.428
22-Mar-12,0
23-Mar-12,5.677
24-Mar-12,7.767
25-Mar-12,0
26-Mar-12,0
27-Mar-12,0
28-Mar-12,0
29-Mar-12,0
30-Mar-12,0
31-Mar-12,18.298
1-Apr-12,0
2-Apr-12,0
3-Apr-12,11.996
4-Apr-12,0
5-Apr-12,0
6-Apr-12,4.349
7-Apr-12,0
8-Apr-12,8.693
9-Apr-12,7.299
10-Apr-12,8.693
11-Apr-12,8.927
12-Apr-12,4.236
13-Apr-12,4.927
14-Apr-12,3.132
15-Apr-12,2.523
16-Apr-12,0
17-Apr-12,0
18-Apr-12,0
19-Apr-12,0.366
20-Apr-12,0
21-Apr-12,11.739
22-Apr-12,10.381
23-Apr-12,0
24-Apr-12,0
25-Apr-12,4.925
26-Apr-12,25.202
27-Apr-12,13.511
28-Apr-12,15.441
29-Apr-12,15.113
30-Apr-12,16.031
1-May-12,0
2-May-12,0
3-May-12,4.875
4-May-12,0
5-May-12,4.717
6-May-12,2.398
7-May-12,7.792
8-May-12,9.93
9-May-12,0.912
10-May-12,0
11-May-12,10.333
12-May-12,8.564
13-May-12,12.846
14-May-12,17.128
15-May-12,12.733
16-May-12,0
17-May-12,8.752
18-May-12,0
19-May-12,2.955
20-May-12,0
21-May-12,3.121
22-May-12,6.072
23-May-12,15.374
24-May-12,15.527
25-May-12,6.529
26-May-12,9.765
27-May-12,2.133
28-May-12,0
29-May-12,0
30-May-12,6.37
31-May-12,16.542
1-Jun-12,9.577
2-Jun-12,1.502
3-Jun-12,15.106
4-Jun-12,0
5-Jun-12,15.819
6-Jun-12,9.187
7-Jun-12,8.903
8-Jun-12,3.546
9-Jun-12,0.471
10-Jun-12,0
11-Jun-12,0
12-Jun-12,0
13-Jun-12,0
14-Jun-12,5.643
15-Jun-12,2.455
16-Jun-12,3.543
17-Jun-12,0.713
18-Jun-12,2.404
19-Jun-12,0
20-Jun-12,2.404
21-Jun-12,0
22-Jun-12,0
23-Jun-12,4.396
24-Jun-12,0
25-Jun-12,6.132
26-Jun-12,3.34
27-Jun-12,3.453
28-Jun-12,7.813
29-Jun-12,5.665
30-Jun-12,10.999
1-Jul-12,10.731
2-Jul-12,10.48
3-Jul-12,14.339
4-Jul-12,10.994
5-Jul-12,12.985
6-Jul-12,12.079
7-Jul-12,12.104
8-Jul-12,0
9-Jul-12,8.926
10-Jul-12,6.961
11-Jul-12,12.547
12-Jul-12,12.072
13-Jul-12,2.367
14-Jul-12,0
15-Jul-12,0
16-Jul-12,12.021
17-Jul-12,18.218
18-Jul-12,4.399
19-Jul-12,8.513
20-Jul-12,8.12
21-Jul-12,0
22-Jul-12,0
23-Jul-12,0
24-Jul-12,13.264
25-Jul-12,0
26-Jul-12,1.569
27-Jul-12,17.846
28-Jul-12,14.955
29-Jul-12,0
30-Jul-12,1.727
31-Jul-12,0
1-Aug-12,9.066
2-Aug-12,0
3-Aug-12,0
4-Aug-12,0.585
5-Aug-12,0
6-Aug-12,0
7-Aug-12,1.622
8-Aug-12,1.622
9-Aug-12,0
10-Aug-12,0
11-Aug-12,0
12-Aug-12,0
13-Aug-12,0
14-Aug-12,2.258
15-Aug-12,0
16-Aug-12,8.34
17-Aug-12,8.158
18-Aug-12,2.905
19-Aug-12,0
20-Aug-12,5.257
21-Aug-12,6.257
22-Aug-12,6.92
23-Aug-12,2.307
24-Aug-12,2.307
25-Aug-12,4.738
26-Aug-12,10.252
27-Aug-12,0
28-Aug-12,7.788
29-Aug-12,0.979
30-Aug-12,0
31-Aug-12,12.004
1-Sep-12,8.348
2-Sep-12,4.989
3-Sep-12,5.319
4-Sep-12,7.284
5-Sep-12,11.506
6-Sep-12,6.532
7-Sep-12,0
8-Sep-12,6.532
9-Sep-12,0
10-Sep-12,27.2
11-Sep-12,4.47
12-Sep-12,30.852
13-Sep-12,1.356
14-Sep-12,17.873
15-Sep-12,17.869
16-Sep-12,2.604
17-Sep-12,0
18-Sep-12,3.351
19-Sep-12,13.087
20-Sep-12,6.477
21-Sep-12,5.355
22-Sep-12,5.355
23-Sep-12,7.71
24-Sep-12,16.304
25-Sep-12,11.781
26-Sep-12,15.007
27-Sep-12,28.76
28-Sep-12,2.048
29-Sep-12,1.777
30-Sep-12,8.667
1-Oct-12,20.668
2-Oct-12,13.759
3-Oct-12,0
4-Oct-12,17.618
5-Oct-12,16.229
6-Oct-12,37.225
7-Oct-12,21.821
8-Oct-12,17.611
9-Oct-12,13.361
10-Oct-12,10.348
11-Oct-12,0
12-Oct-12,13.41
13-Oct-12,9.224
14-Oct-12,0
15-Oct-12,0.326
16-Oct-12,2.297
17-Oct-12,11.079
18-Oct-12,0.653
19-Oct-12,0
20-Oct-12,0
21-Oct-12,15.786
22-Oct-12,18.987
23-Oct-12,16.107
24-Oct-12,0
25-Oct-12,0
26-Oct-12,0
27-Oct-12,0
28-Oct-12,0
29-Oct-12,17.59
30-Oct-12,7.183
31-Oct-12,18.359
1-Nov-12,8.769
2-Nov-12,0
3-Nov-12,6.048
4-Nov-12,16.587
5-Nov-12,0
6-Nov-12,8.267
7-Nov-12,1.807
8-Nov-12,0
9-Nov-12,0
10-Nov-12,5.325
11-Nov-12,13.573
12-Nov-12,0
13-Nov-12,5.271
14-Nov-12,7.707
15-Nov-12,3.567
16-Nov-12,9.639
17-Nov-12,0
18-Nov-12,16.849
19-Nov-12,18.556
20-Nov-12,0
21-Nov-12,8.558
22-Nov-12,1.518
23-Nov-12,8.933
24-Nov-12,8.558
25-Nov-12,17.116
26-Nov-12,0
27-Nov-12,7.797
28-Nov-12,0
29-Nov-12,0
30-Nov-12,0
1-Dec-12,0
2-Dec-12,0
3-Dec-12,0
4-Dec-12,0
5-Dec-12,0
6-Dec-12,0
7-Dec-12,0
8-Dec-12,0.384
9-Dec-12,0
10-Dec-12,0
11-Dec-12,0
12-Dec-12,0
13-Dec-12,7.226
14-Dec-12,6.86
15-Dec-12,0
16-Dec-12,0
17-Dec-12,0
18-Dec-12,0
19-Dec-12,0
20-Dec-12,0
21-Dec-12,0
22-Dec-12,0
23-Dec-12,0
24-Dec-12,0
25-Dec-12,0
26-Dec-12,0
27-Dec-12,0
28-Dec-12,0
29-Dec-12,0
30-Dec-12,0
31-Dec-12,0
1-Jan-13,0
2-Jan-13,0
3-Jan-13,0
4-Jan-13,0
5-Jan-13,6.504
6-Jan-13,2.092
7-Jan-13,4.867
8-Jan-13,0
9-Jan-13,0
10-Jan-13,0
11-Jan-13,0
12-Jan-13,0
13-Jan-13,0
14-Jan-13,0
15-Jan-13,0
16-Jan-13,0
17-Jan-13,0
18-Jan-13,0
19-Jan-13,0
20-Jan-13,0
21-Jan-13,0
22-Jan-13,0
23-Jan-13,0
24-Jan-13,0
25-Jan-13,0
26-Jan-13,0
27-Jan-13,0
28-Jan-13,0
29-Jan-13,0
30-Jan-13,0
31-Jan-13,0
1-Feb-13,0
2-Feb-13,0
3-Feb-13,0
4-Feb-13,0
5-Feb-13,0
6-Feb-13,0
7-Feb-13,0
8-Feb-13,0
9-Feb-13,0
10-Feb-13,0
11-Feb-13,0
12-Feb-13,0
13-Feb-13,0
14-Feb-13,0
15-Feb-13,0
16-Feb-13,0
17-Feb-13,0
18-Feb-13,0
19-Feb-13,0
20-Feb-13,0
21-Feb-13,4.652
22-Feb-13,7.532
23-Feb-13,0
24-Feb-13,0
25-Feb-13,0
26-Feb-13,0
27-Feb-13,0
28-Feb-13,0
1-Mar-13,0
2-Mar-13,0
3-Mar-13,0
4-Mar-13,0
5-Mar-13,0
6-Mar-13,0
7-Mar-13,0
8-Mar-13,0
9-Mar-13,0
10-Mar-13,0
11-Mar-13,0
12-Mar-13,0
13-Mar-13,5.431
14-Mar-13,0
15-Mar-13,7.093
16-Mar-13,0
17-Mar-13,0
18-Mar-13,0
19-Mar-13,0
20-Mar-13,0
21-Mar-13,4.786
22-Mar-13,0
23-Mar-13,2.777
24-Mar-13,4.786
25-Mar-13,4.786
26-Mar-13,14.693
27-Mar-13,9.342
28-Mar-13,7.738
29-Mar-13,2.37
30-Mar-13,0
31-Mar-13,0
1-Apr-13,2.654
2-Apr-13,0
3-Apr-13,0.173
4-Apr-13,8.89
5-Apr-13,0
6-Apr-13,0
7-Apr-13,2.728
8-Apr-13,7.781
9-Apr-13,0
10-Apr-13,8.554
11-Apr-13,7.724
12-Apr-13,16.102
13-Apr-13,10.392
14-Apr-13,6.443
15-Apr-13,0
16-Apr-13,0
17-Apr-13,35.303
18-Apr-13,8.633
19-Apr-13,0
20-Apr-13,0
21-Apr-13,0.153
22-Apr-13,12.883
23-Apr-13,6.673
24-Apr-13,5.541
25-Apr-13,0
26-Apr-13,0.237
27-Apr-13,8.804
28-Apr-13,11.772
29-Apr-13,0
30-Apr-13,0
1-May-13,7.966
2-May-13,0
3-May-13,8.682
4-May-13,2.965
5-May-13,10.938
6-May-13,4.47
7-May-13,3.563
8-May-13,1.511
9-May-13,7.126
10-May-13,0
11-May-13,5.635
12-May-13,8.593
13-May-13,0
14-May-13,0
15-May-13,8.593
16-May-13,0
17-May-13,5.009
18-May-13,11.736
19-May-13,13.688
20-May-13,0
21-May-13,1.257
22-May-13,1.83
23-May-13,6.871
24-May-13,9.287
25-May-13,0
26-May-13,1.066
27-May-13,0
28-May-13,2.704
29-May-13,10.665
30-May-13,13.437
31-May-13,10.224
1-Jun-13,0.209
2-Jun-13,15.96
3-Jun-13,9.854
4-Jun-13,14.77
5-Jun-13,4.125
6-Jun-13,4.283
7-Jun-13,0
8-Jun-13,0
9-Jun-13,5.154
10-Jun-13,2.258
11-Jun-13,17.983
12-Jun-13,9.633
13-Jun-13,7.616
14-Jun-13,14.593
15-Jun-13,13.682
16-Jun-13,12.556
17-Jun-13,14.011
18-Jun-13,4.429
19-Jun-13,8.371
20-Jun-13,8.371
21-Jun-13,6.505
22-Jun-13,11.34
23-Jun-13,9.559
24-Jun-13,1.07
25-Jun-13,2.394
26-Jun-13,0.184
27-Jun-13,4.221
28-Jun-13,10.903
29-Jun-13,0
30-Jun-13,3.07
1-Jul-13,0
2-Jul-13,8.366
3-Jul-13,9.1
4-Jul-13,3.549
5-Jul-13,6.569
6-Jul-13,10.286
7-Jul-13,20.572
8-Jul-13,10.824
9-Jul-13,7.586
10-Jul-13,1.889
11-Jul-13,0
12-Jul-13,0
13-Jul-13,0
14-Jul-13,2.586
15-Jul-13,21.067
16-Jul-13,11.847
17-Jul-13,6.708
18-Jul-13,9.903
19-Jul-13,18.129
20-Jul-13,12.955
21-Jul-13,1.833
22-Jul-13,16.572
23-Jul-13,13.862
24-Jul-13,22.709
25-Jul-13,0
26-Jul-13,0
27-Jul-13,14.084
28-Jul-13,18.39
29-Jul-13,3.848
30-Jul-13,7.337
31-Jul-13,7.695
1-Aug-13,6.507
2-Aug-13,7.134
3-Aug-13,9.774
4-Aug-13,0.622
5-Aug-13,7.565
6-Aug-13,9.876
7-Aug-13,12.39
8-Aug-13,9.103
9-Aug-13,10.226
10-Aug-13,5.461
11-Aug-13,9.52
12-Aug-13,11.352
13-Aug-13,3.592
14-Aug-13,0
15-Aug-13,7.104
16-Aug-13,0
17-Aug-13,9.138
18-Aug-13,0
19-Aug-13,0
20-Aug-13,0
21-Aug-13,0
22-Aug-13,0
23-Aug-13,4.971
24-Aug-13,2.106
25-Aug-13,14.383
26-Aug-13,0
27-Aug-13,8.345
28-Aug-13,7.664
29-Aug-13,10.467
30-Aug-13,4.715
31-Aug-13,0
1-Sep-13,9.29
2-Sep-13,0
3-Sep-13,9.447
4-Sep-13,13.234
5-Sep-13,9.447
6-Sep-13,6.998
7-Sep-13,11.009
8-Sep-13,0
9-Sep-13,14.141
10-Sep-13,3.788
11-Sep-13,0.268
12-Sep-13,18.352
13-Sep-13,23.363
14-Sep-13,7.294
15-Sep-13,0.268
16-Sep-13,8.387
17-Sep-13,9.791
18-Sep-13,25.213
19-Sep-13,7.361
20-Sep-13,0
21-Sep-13,0
22-Sep-13,0
23-Sep-13,0
24-Sep-13,0
25-Sep-13,4.361
26-Sep-13,11.615
27-Sep-13,21.382
28-Sep-13,5.452
29-Sep-13,5.978
30-Sep-13,9.421
1-Oct-13,12.671
2-Oct-13,25.889
3-Oct-13,31.364
4-Oct-13,1.481
5-Oct-13,0
6-Oct-13,41.196
7-Oct-13,0.953
8-Oct-13,23.608
9-Oct-13,9.135
10-Oct-13,0
11-Oct-13,8.658
12-Oct-13,6.958
13-Oct-13,0
14-Oct-13,0
15-Oct-13,20.874
16-Oct-13,19.509
17-Oct-13,15.586
18-Oct-13,24.693
19-Oct-13,4.864
20-Oct-13,4.769
21-Oct-13,0
22-Oct-13,0.666
23-Oct-13,0
24-Oct-13,0
25-Oct-13,13.477
26-Oct-13,0
27-Oct-13,0
28-Oct-13,0
29-Oct-13,0
30-Oct-13,0
31-Oct-13,0
1-Nov-13,0
2-Nov-13,0
3-Nov-13,0
4-Nov-13,0
5-Nov-13,4.44
6-Nov-13,24.054
7-Nov-13,5.622
8-Nov-13,0
9-Nov-13,10.3
10-Nov-13,0
11-Nov-13,0
12-Nov-13,8.19
13-Nov-13,0
14-Nov-13,0
15-Nov-13,5.342
16-Nov-13,15.043
17-Nov-13,0
18-Nov-13,0.561
19-Nov-13,0
20-Nov-13,5.146
21-Nov-13,0
22-Nov-13,8.943
23-Nov-13,3.402
24-Nov-13,5.835
25-Nov-13,7.691
26-Nov-13,0
27-Nov-13,5.434
28-Nov-13,5.434
29-Nov-13,0
30-Nov-13,0
1-Dec-13,0
2-Dec-13,0
3-Dec-13,0
4-Dec-13,0
5-Dec-13,0
6-Dec-13,0
7-Dec-13,0
8-Dec-13,0
9-Dec-13,0
10-Dec-13,0.438
11-Dec-13,0
12-Dec-13,0
13-Dec-13,0
14-Dec-13,10.121
15-Dec-13,0
16-Dec-13,0
17-Dec-13,0.252
18-Dec-13,0
19-Dec-13,0
20-Dec-13,0
21-Dec-13,0
22-Dec-13,0
23-Dec-13,0
24-Dec-13,0
25-Dec-13,0
26-Dec-13,2.891
27-Dec-13,0.954
28-Dec-13,0
29-Dec-13,0
30-Dec-13,0
31-Dec-13,0
1-Jan-14,0
2-Jan-14,0
3-Jan-14,0
4-Jan-14,0
5-Jan-14,0
6-Jan-14,0
7-Jan-14,0
8-Jan-14,0.447
9-Jan-14,0
10-Jan-14,0
11-Jan-14,0
12-Jan-14,0
13-Jan-14,0
14-Jan-14,0
15-Jan-14,0
16-Jan-14,0
17-Jan-14,0
18-Jan-14,0
19-Jan-14,0
20-Jan-14,0
21-Jan-14,0
22-Jan-14,0
23-Jan-14,0
24-Jan-14,0
25-Jan-14,0
26-Jan-14,0
27-Jan-14,0
28-Jan-14,0
29-Jan-14,0
30-Jan-14,0
31-Jan-14,0
1-Feb-14,0
2-Feb-14,0
3-Feb-14,0
4-Feb-14,0
5-Feb-14,0
6-Feb-14,0
7-Feb-14,0
8-Feb-14,0
9-Feb-14,0
10-Feb-14,0
11-Feb-14,0
12-Feb-14,0
13-Feb-14,0
14-Feb-14,0
15-Feb-14,0
16-Feb-14,0
17-Feb-14,0
18-Feb-14,0
19-Feb-14,0
20-Feb-14,2.187
21-Feb-14,0
22-Feb-14,2.739
23-Feb-14,0
24-Feb-14,0
25-Feb-14,0
26-Feb-14,0
27-Feb-14,0
28-Feb-14,0
1-Mar-14,0
2-Mar-14,0
3-Mar-14,0
4-Mar-14,0
5-Mar-14,0
6-Mar-14,0
7-Mar-14,0
8-Mar-14,0
9-Mar-14,0
10-Mar-14,0
11-Mar-14,0
12-Mar-14,0
13-Mar-14,0
14-Mar-14,0
15-Mar-14,0
16-Mar-14,0
17-Mar-14,0
18-Mar-14,0
19-Mar-14,0
20-Mar-14,0
21-Mar-14,0.46
22-Mar-14,0
23-Mar-14,0
24-Mar-14,0
25-Mar-14,0
26-Mar-14,0
27-Mar-14,0
28-Mar-14,0
29-Mar-14,0
30-Mar-14,0.735
31-Mar-14,12.501
1-Apr-14,8.663
2-Apr-14,0.505
3-Apr-14,0
4-Apr-14,15.62
5-Apr-14,8.037
6-Apr-14,0
7-Apr-14,0
8-Apr-14,0
9-Apr-14,0
10-Apr-14,5.274
11-Apr-14,4.111
12-Apr-14,2.883
13-Apr-14,0
14-Apr-14,1.427
15-Apr-14,0.858
16-Apr-14,0
17-Apr-14,6.991
18-Apr-14,0
19-Apr-14,0
20-Apr-14,2.125
21-Apr-14,8.396
22-Apr-14,12.776
23-Apr-14,0
24-Apr-14,0
25-Apr-14,0
26-Apr-14,4.287
27-Apr-14,0
28-Apr-14,15.131
29-Apr-14,5.551
30-Apr-14,6.531
1-May-14,1.158
2-May-14,7.942
3-May-14,2.471
4-May-14,0
5-May-14,0.404
6-May-14,4.637
7-May-14,9.274
8-May-14,0
9-May-14,5.34
10-May-14,0
11-May-14,0
12-May-14,3.472
13-May-14,0
14-May-14,2.85
15-May-14,2.267
16-May-14,6.189
17-May-14,9.284
18-May-14,6.189
19-May-14,6.189
20-May-14,3.095
21-May-14,0
22-May-14,5.124
23-May-14,7.857
24-May-14,15.23
25-May-14,0
26-May-14,3.168
27-May-14,4.469
28-May-14,3.168
29-May-14,0
30-May-14,0.153
31-May-14,0
1-Jun-14,7.746
2-Jun-14,7.746
3-Jun-14,3.873
4-Jun-14,5.309
5-Jun-14,3.348
6-Jun-14,0
7-Jun-14,0
8-Jun-14,0.707
9-Jun-14,8.173
10-Jun-14,8.173
11-Jun-14,11.828
12-Jun-14,0
13-Jun-14,5.508
14-Jun-14,0
15-Jun-14,5.558
16-Jun-14,2.323
17-Jun-14,9.435
18-Jun-14,6.398
19-Jun-14,6.262
20-Jun-14,9.679
21-Jun-14,9.96
22-Jun-14,9.96
23-Jun-14,2.458
24-Jun-14,8.149
25-Jun-14,9.96
26-Jun-14,0
27-Jun-14,0.736
28-Jun-14,18.687
29-Jun-14,12.816
30-Jun-14,12.167
1-Jul-14,6.002
2-Jul-14,2.701
3-Jul-14,5.401
4-Jul-14,9.594
5-Jul-14,5.042
6-Jul-14,11.322
7-Jul-14,0
8-Jul-14,5.314
9-Jul-14,0
10-Jul-14,0
11-Jul-14,3.712
12-Jul-14,11.244
13-Jul-14,13.721
